PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,is_fake
-3.156390380995057,-1.8652373580799677,2.136382091609322,0.7026215286341974,0.09519130575614804,-1.186660354235302,-1.0323497138865634,1.4859565016259457,0.2666590561343026,0.05524095391343763,-0.008051689221918028,0.36862902548672044,0.20949744121713101,1.774993199165421,0.9267790253273506,-0.06387474858973582,0
0.10454468950760848,1.2223231539573067,0.8525757307371934,-0.20923810159853085,-1.4374844724120712,-0.1739990324131049,2.069533113861907,0.9696926644833108,0.35985407031769895,-0.45784611274274856,0.5131988323501445,-0.5448495761613371,-0.5684593315354889,-0.5737209079579699,1.5361443392840177,-2.0672952319197986,1
0.13026970085274275,0.9562253573134739,1.1328345412041112,-0.7190410314460556,-0.9639358064486014,-1.7368637196502652,0.5386069557003592,-0.6815596592394066,-0.504967600865574,-0.9774460589521339,0.8942691359299475,0.2955599926915585,0.8135813704408208,0.7991933603549621,2.3976204482003514,0.09079128296988354,1
-3.6066878780501557,-0.17058889244128764,-1.3142996360416115,0.4005052526389183,0.13863885576216398,2.884571958042419,0.6704626037486815,0.3303954373703115,-1.1057370425421216,-0.015664444165800293,-0.6267248932395169,-0.0009231380765601584,-0.17525923959234707,-1.5642254211794548,-0.09065092114950234,-1.2017518722391192,0
-2.974428675716381,1.6159705486812448,-0.759551750969206,-0.11904236493879829,-0.22893482179824173,0.7377220469971173,0.5688283294300074,-0.3361350559260745,0.4266649806613594,1.0825075725463418,-0.11968215817814393,-2.1476842897829327,0.0377431820444324,0.2422324980185796,1.1859851741335106,0.3976834917125192,0
-0.22060930049427557,0.2606622084704824,-0.36097035018149837,-4.770702015720167,-1.4984334811955966,0.6941476574404771,-1.1169212345033537,-1.3769868839785186,-0.18033718779772165,0.15316503957793942,-0.5231107341099249,0.22881884872545172,-0.035440423889149836,1.364787956377445,1.860764094764327,-1.3967710815102248,0
-2.9391776841947217,1.3622334623964627,-0.39289250910369594,1.3831944518997146,0.5001583890187461,0.8234228581937568,-1.615312665849724,0.5786251056383739,1.493147090260534,-0.806050022021273,-0.40857163373340183,-0.578592560469116,0.6284228951827401,-0.7306973108034592,1.0367680303888827,-0.6488789932096367,0
-1.0384872955122015,1.744611358185522,0.4780533977994181,0.13930103410275568,0.48832563475562946,-2.1382016059240416,-0.5584565088830965,-1.511942144366178,-0.9359668251399926,-1.3362881492934007,2.4140401919688275,0.03509327582404596,-0.047507028434264444,-0.8273220696134415,-0.7337078348213212,0.7115988533577488,1
1.165116228179733,-0.9661685591384354,1.3230473965316123,-0.5358112857987768,-0.16748645674435989,-0.30354108542680275,0.7819701412108816,2.2323289559435744,-0.08190820295302888,0.3103104236122413,0.6313956607029562,-0.5276110502356218,-0.7867877377841085,-0.4922005023647431,0.8460392872259709,-1.7150580219052347,0
-0.5746689990685386,0.9532511044409798,0.6542178461445741,-1.0206074796794309,0.7741752308577889,0.7844545757829052,-0.8272877034037964,0.8747278563643729,0.41136424695507817,-0.19672481911447676,1.183275137258901,-0.7373009124242512,-0.13701557717424717,-1.2841502665249591,0.17598364655396107,-1.7911552297525233,1
0.8741354138573565,-0.5313520992337253,1.9515244726580048,0.22924317766320929,0.03573790326161682,0.6101518607232775,0.5570606129856812,1.147644966015704,2.3376199063566347,-1.166609263873915,0.23633914340431608,-1.3453209912874535,-0.11386827273097208,-0.5165794734612861,0.7691800525542057,0.34243541575262665,0
2.4686547457396064,2.572944977416401,-2.3266150361590694,0.1651853050480398,-1.4728777279583143,-0.3424863278714103,-0.7821196216764769,1.7823070107497139,0.3484970639912628,0.6537772155299642,0.16727524340555255,0.5778497450659205,0.06852941404381568,1.3469258525808079,0.7322606625993888,-1.431386720481639,1
0.5182574389550338,-0.3982588248994023,-0.2345700142179222,0.18270652612466112,-0.36173088581694446,-0.3392719639222469,-0.8886151293981706,0.09051373804886725,-0.5780923065872117,-0.38436300518910965,-0.8999431124844537,-1.8133774173197865,1.623154650167873,0.11846406862687903,-1.1678181486655035,-0.5707729117298795,1
0.7076581926441171,0.7921998322905792,-1.9092637320447696,0.6796500820641393,-0.2913061545457487,-1.1466094753065283,1.4472395738114094,-2.1206609320406535,-0.018417802981874672,1.6368606207491836,-0.17339484114500836,-1.4456113249494786,1.1175628326864413,0.7284825676637385,0.1565579012587665,0.9463949684684502,0
0.9727161752763461,-1.702895393745441,0.26790300062853933,0.047068496161092495,0.26028237805354654,0.2780432804013587,1.0900972117914038,1.0340203085316608,-0.9232837939692606,-0.9986708188724406,1.1305665497610662,2.128127938445824,0.5810306818590815,0.3225091732771986,0.1425001011362537,0.16112667321337001,0
1.074827111787027,-2.1125309842092013,-0.5298704789805339,1.2673370747730617,0.5104555489822025,-0.7415888159277991,-1.3498532377973902,0.19518359061703003,0.02199760124734982,0.30001907721112064,-1.680982680713102,0.2615307174901134,-1.1076926009469479,-0.8687320970407271,-0.3340322293237275,-0.25487777204474066,0
0.6463394599272599,2.941813797684637,-2.5868747597165758,0.034836643323891074,0.18710481695967898,-0.03420656125820509,-0.0483903540536641,-0.2620344868621541,0.9902429222811524,0.7705296383458052,-0.3848204181835969,2.5515511871910164,0.04375967381446098,0.21505380281027367,-0.6223864442487852,1.226011664169386,0
-3.5012836386857566,0.609486308313335,-2.0927478250177796,0.6328326238402909,0.5279305143693644,1.6547094879837647,0.40278783672494023,1.823338149646783,-1.1097428278094552,-1.3177286322746806,0.02744032655099152,0.03525219365931637,-0.25753824434573735,0.23238302421490614,-1.3472387940987693,-2.0890109722345733,0
1.9166742784446624,1.9939926724618815,-2.994463264391176,0.14838572710865303,0.09459586767813219,-1.5133042485104942,-0.3377237093563463,1.342940060246863,0.80544649925846,1.1622710198295287,0.9303494184668538,-0.9025803934773887,0.11666701446945504,-0.6021689735290906,-0.43781356236033886,-0.1887341975642874,0
0.6364994507813013,-0.8064053370352149,0.055775107452412834,0.4365281984369643,-1.7412524754665477,-0.38988767193638224,-0.16057915275434825,0.7789433104566333,-1.2463958030644853,1.2465818494287082,-0.8391148467260021,-0.24147981060628443,-0.47324156716932525,-0.03904377114804964,-0.5004919498360197,0.42327489780934807,0
1.4885181796548717,2.5697731157799457,-2.463228460028027,-0.20785492619408216,0.9895772231237424,1.6310526792263196,-0.026056131751024295,-1.4252297342234674,-0.10265701154849952,0.22315462147671722,0.6615070632356302,-0.6223438634871865,0.4201965579212843,-0.7137526182082217,-2.650294119037774,1.0140961940303117,0
-3.1511987809168276,1.36023158381091,-1.327721425610068,2.242162847756401,0.28575379151006786,-1.3465021280393756,-0.027002871845381592,0.9983468851144847,0.8374841986597972,0.4784444604887578,-0.9566575777899095,1.6149155639832813,1.006593415983335,1.677610891193222,-0.8480082182269105,0.11196310015660714,0
1.1564175970350363,-2.200457776186205,-0.33359683774680643,-0.05676553308893277,0.33230873372748104,0.03923336155953086,0.28557343432811544,2.2381545664785554,1.0903176718909382,-0.39370078871095016,-1.2605100488943901,0.3250007875165424,0.4387586758977733,0.047046420132655434,1.0978197424181046,-0.8635177240492761,0
-0.1389041199055687,-1.5685761456612601,2.058813526019064,-0.8469093865667215,-1.391163827977662,0.9347224841435315,-0.49520702174503506,-0.3551887213209274,-0.2903168363132472,-0.9926896166995911,1.178190319525375,0.6894358175223749,-0.6558153359031837,0.6238619457769748,0.39840757675759425,2.108389056249483,0
